2011   4  29   4  55  NAUS      -3.02     -60.06      -0.19
2011   4  29   5   0  CDN2      -3.06     -59.97      -0.16
2011   4  29   5   0  CDN4      -3.03     -60.00      -0.16
2011   4  29   5   0  CHR5      -3.12     -60.01      -0.14
2011   4  29   5   0  CMP1      -3.11     -60.06      -0.15
2011   4  29   5   0  CTLO      -3.20     -59.92      -0.15
2011   4  29   5   0  EMBP      -2.89     -59.97      -0.19
2011   4  29   5   0  EMIR      -3.26     -60.23      -0.16
2011   4  29   5   0  HORT      -3.09     -59.88      -0.16
2011   4  29   5   0  IRAN      -3.11     -60.24      -0.16
2011   4  29   5   0  JPL6      -3.04     -59.93      -0.18
2011   4  29   5   0  MNCP      -3.30     -60.63      -0.08
2011   4  29   5   0  MNQI      -3.43     -60.46      -0.11
2011   4  29   5   0  PDAQ      -3.07     -60.09      -0.10
2011   4  29   5   0  PNT8      -3.07     -60.05      -0.20
2011   4  29   5   0  RDCK      -3.01     -59.94      -0.17
2011   4  29   5   0  RPDE      -2.65     -59.64      -0.17
2011   4  29   5   0  TMB7      -2.95     -60.67      -0.06
2011   4  29   5   0  TRM3      -3.00     -60.05      -0.16
2011   4  29   5   0  ZF29      -2.61     -60.21      -0.18
2011   4  29   5   0  INPA      -3.10     -59.99      -0.16
2011   4  29   5   0  NAUS      -3.02     -60.06      -0.19
2011   4  29   5   5  CDN2      -3.06     -59.97      -0.16
2011   4  29   5   5  CDN4      -3.03     -60.00      -0.16
2011   4  29   5   5  CHR5      -3.12     -60.01      -0.14
2011   4  29   5   5  CMP1      -3.11     -60.06      -0.15
2011   4  29   5   5  CTLO      -3.20     -59.92      -0.15
2011   4  29   5   5  EMBP      -2.89     -59.97      -0.19
2011   4  29   5   5  EMIR      -3.26     -60.23      -0.16
2011   4  29   5   5  HORT      -3.09     -59.88      -0.17
2011   4  29   5   5  IRAN      -3.11     -60.24      -0.16
2011   4  29   5   5  JPL6      -3.04     -59.93      -0.18
2011   4  29   5   5  MNCP      -3.30     -60.63      -0.09
