2011  12  31  11  20  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11  20  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  11  20  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11  20  PNT8  -3.07  -60.05  -0.13  0.448
2011  12  31  11  20  RDCK  -3.01  -59.94  -0.16  0.657
2011  12  31  11  20  RPDE  -2.65  -59.64  -0.16  0.522
2011  12  31  11  20  TMB7  -2.95  -60.67  -0.07  0.716
2011  12  31  11  20  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  11  20  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  11  20  INPA  -3.10  -59.99  -0.15  0.627
2011  12  31  11  20  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  11  25  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  11  25  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  11  25  CHR5  -3.12  -60.01  -0.14  0.955
2011  12  31  11  25  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  11  25  CTLO  -3.20  -59.92  -0.15  0.642
2011  12  31  11  25  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  11  25  EMIR  -3.26  -60.23  -0.15  0.582
2011  12  31  11  25  HORT  -3.09  -59.88  -0.16  0.537
2011  12  31  11  25  IRAN  -3.11  -60.24  -0.14  0.701
2011  12  31  11  25  JPL6  -3.04  -59.93  -0.18  0.821
2011  12  31  11  25  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11  25  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  11  25  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11  25  PNT8  -3.07  -60.05  -0.16  0.493
2011  12  31  11  25  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  11  25  RPDE  -2.65  -59.64  -0.16  0.522
2011  12  31  11  25  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  11  25  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  11  25  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  11  25  INPA  -3.10  -59.99  -0.15  0.627
2011  12  31  11  25  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  11  30  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  11  30  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  11  30  CHR5  -3.12  -60.01  -0.14  0.955
2011  12  31  11  30  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  11  30  CTLO  -3.20  -59.92  -0.15  0.642
2011  12  31  11  30  EMBP  -2.89  -59.97  -0.19  0.597
2011  12  31  11  30  EMIR  -3.26  -60.23  -0.15  0.582
2011  12  31  11  30  HORT  -3.09  -59.88  -0.15  0.552
2011  12  31  11  30  IRAN  -3.11  -60.24  -0.14  0.701
2011  12  31  11  30  JPL6  -3.04  -59.93  -0.18  0.821
2011  12  31  11  30  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11  30  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  11  30  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11  30  PNT8  -3.07  -60.05  -0.14  0.448
2011  12  31  11  30  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  11  30  RPDE  -2.65  -59.64  -0.16  0.522
2011  12  31  11  30  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  11  30  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  11  30  ZF29  -2.61  -60.21  -0.17  0.881
2011  12  31  11  30  INPA  -3.10  -59.99  -0.15  0.627
2011  12  31  11  30  NAUS  -3.02  -60.06  -0.20  0.478
2011  12  31  11  35  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  11  35  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  11  35  CHR5  -3.12  -60.01  -0.14  0.955
2011  12  31  11  35  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  11  35  CTLO  -3.20  -59.92  -0.15  0.642
2011  12  31  11  35  EMBP  -2.89  -59.97  -0.19  0.597
2011  12  31  11  35  EMIR  -3.26  -60.23  -0.15  0.582
2011  12  31  11  35  HORT  -3.09  -59.88  -0.15  0.552
2011  12  31  11  35  IRAN  -3.11  -60.24  -0.14  0.701
2011  12  31  11  35  JPL6  -3.04  -59.93  -0.18  0.821
2011  12  31  11  35  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11  35  MNQI  -3.43  -60.46  -0.10  0.597
2011  12  31  11  35  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11  35  PNT8  -3.07  -60.05  -0.16  0.463
2011  12  31  11  35  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  11  35  RPDE  -2.65  -59.64  -0.16  0.522
2011  12  31  11  35  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  11  35  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  11  35  ZF29  -2.61  -60.21  -0.17  0.881
2011  12  31  11  35  INPA  -3.10  -59.99  -0.15  0.627
2011  12  31  11  35  NAUS  -3.02  -60.06  -0.19  0.478
